date,n_polls,n_eff_polls,Fidesz_hat,Fidesz_lo80,Fidesz_hi80,TISZA_hat,TISZA_lo80,TISZA_hi80,Bal_hat,Bal_lo80,Bal_hi80,MH_hat,MH_lo80,MH_hi80,MKKP_hat,MKKP_lo80,MKKP_hi80,EM_hat,EM_lo80,EM_hi80
2021-12-20,16,9.1,48.32,45.68,50.96,,,,,,,4.01,1.41,6.6,3.95,1.36,6.54,43.73,41.09,46.37
2021-12-21,16,9.1,48.32,45.68,50.96,,,,,,,4.01,1.41,6.6,3.95,1.36,6.54,43.73,41.09,46.37
2021-12-22,16,9.1,48.32,45.68,50.96,,,,,,,4.01,1.41,6.6,3.95,1.36,6.54,43.73,41.09,46.37
2021-12-23,16,9.1,48.32,45.68,50.96,,,,,,,4.01,1.41,6.6,3.95,1.36,6.54,43.73,41.09,46.37
2021-12-24,16,9.1,48.32,45.68,50.96,,,,,,,4.01,1.41,6.6,3.95,1.36,6.54,43.73,41.09,46.37
2021-12-25,16,9.1,48.32,45.68,50.96,,,,,,,4.01,1.41,6.6,3.95,1.36,6.54,43.73,41.09,46.37
2021-12-26,16,9.1,48.32,45.68,50.96,,,,,,,4.01,1.41,6.6,3.95,1.36,6.54,43.73,41.09,46.37
2021-12-27,16,9.1,48.32,45.68,50.96,,,,,,,4.01,1.41,6.6,3.95,1.36,6.54,43.73,41.09,46.37
2021-12-28,15,8.9,48.28,45.64,50.92,,,,,,,4.01,1.42,6.6,3.95,1.36,6.54,43.76,41.12,46.4
2021-12-29,15,8.9,48.28,45.64,50.92,,,,,,,4.01,1.42,6.6,3.95,1.36,6.54,43.76,41.12,46.4
2021-12-30,15,8.9,48.28,45.64,50.92,,,,,,,4.01,1.42,6.6,3.95,1.36,6.54,43.76,41.12,46.4
2021-12-31,14,8.6,48.36,45.71,51.0,,,,,,,4.01,1.42,6.6,3.91,1.32,6.5,43.72,41.08,46.36
2022-01-01,14,8.6,48.36,45.71,51.0,,,,,,,4.01,1.42,6.6,3.91,1.32,6.5,43.72,41.08,46.36
2022-01-02,14,8.6,48.36,45.71,51.0,,,,,,,4.01,1.42,6.6,3.91,1.32,6.5,43.72,41.08,46.36
2022-01-03,13,8.3,48.35,45.7,50.99,,,,,,,4.07,1.48,6.67,3.97,1.37,6.56,43.61,40.97,46.26
2022-01-04,13,7.2,49.12,46.46,51.79,,,,,,,3.55,0.95,6.15,3.5,0.9,6.09,43.83,41.17,46.5
2022-01-05,13,7.2,49.12,46.46,51.79,,,,,,,3.55,0.95,6.15,3.5,0.9,6.09,43.83,41.17,46.5
2022-01-06,13,7.2,49.12,46.46,51.79,,,,,,,3.55,0.95,6.15,3.5,0.9,6.09,43.83,41.17,46.5
2022-01-07,13,7.2,49.12,46.46,51.79,,,,,,,3.55,0.95,6.15,3.5,0.9,6.09,43.83,41.17,46.5
2022-01-08,13,7.2,49.12,46.46,51.79,,,,,,,3.55,0.95,6.15,3.5,0.9,6.09,43.83,41.17,46.5
2022-01-09,14,6.5,48.75,46.1,51.4,,,,,,,3.73,1.14,6.31,3.69,1.11,6.28,43.83,41.18,46.48
2022-01-10,14,6.5,48.75,46.1,51.4,,,,,,,3.73,1.14,6.31,3.69,1.11,6.28,43.83,41.18,46.48
2022-01-11,13,6.4,48.69,46.04,51.34,,,,,,,3.73,1.14,6.31,3.7,1.11,6.28,43.88,41.23,46.53
2022-01-12,13,6.4,48.69,46.04,51.34,,,,,,,3.73,1.14,6.31,3.7,1.11,6.28,43.88,41.23,46.53
2022-01-13,13,6.4,48.69,46.04,51.34,,,,,,,3.73,1.14,6.31,3.7,1.11,6.28,43.88,41.23,46.53
2022-01-14,12,6.2,48.74,46.09,51.39,,,,,,,3.73,1.14,6.31,3.7,1.11,6.28,43.84,41.18,46.49
2022-01-15,12,6.2,48.74,46.09,51.39,,,,,,,3.73,1.14,6.31,3.7,1.11,6.28,43.84,41.18,46.49
2022-01-16,12,6.2,48.74,46.09,51.39,,,,,,,3.73,1.14,6.31,3.7,1.11,6.28,43.84,41.18,46.49
2022-01-17,12,6.2,48.74,46.09,51.39,,,,,,,3.73,1.14,6.31,3.7,1.11,6.28,43.84,41.18,46.49
2022-01-18,11,6.0,48.67,46.02,51.33,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.89,41.24,46.55
2022-01-19,11,6.0,48.67,46.02,51.33,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.89,41.24,46.55
2022-01-20,11,6.0,48.67,46.02,51.33,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.89,41.24,46.55
2022-01-21,11,6.0,48.67,46.02,51.33,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.89,41.24,46.55
2022-01-22,11,6.0,48.67,46.02,51.33,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.89,41.24,46.55
2022-01-23,11,6.0,48.67,46.02,51.33,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.89,41.24,46.55
2022-01-24,11,6.0,48.67,46.02,51.33,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.89,41.24,46.55
2022-01-25,10,5.8,48.58,45.92,51.24,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.98,41.32,46.64
2022-01-26,10,5.8,48.58,45.92,51.24,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.98,41.32,46.64
2022-01-27,10,5.8,48.58,45.92,51.24,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.98,41.32,46.64
2022-01-28,10,5.8,48.58,45.92,51.24,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.98,41.32,46.64
2022-01-29,10,5.8,48.58,45.92,51.24,,,,,,,3.73,1.15,6.32,3.7,1.12,6.29,43.98,41.32,46.64
2022-01-30,9,5.5,48.58,45.91,51.24,,,,,,,3.77,1.18,6.35,3.73,1.15,6.32,43.93,41.26,46.59
2022-01-31,9,5.5,48.58,45.91,51.24,,,,,,,3.77,1.18,6.35,3.73,1.15,6.32,43.93,41.26,46.59
2022-02-01,8,5.2,48.45,45.78,51.12,,,,,,,3.77,1.18,6.36,3.74,1.15,6.32,44.04,41.38,46.71
2022-02-02,8,5.2,48.45,45.78,51.12,,,,,,,3.77,1.18,6.36,3.74,1.15,6.32,44.04,41.38,46.71
2022-02-03,8,5.2,48.45,45.78,51.12,,,,,,,3.77,1.18,6.36,3.74,1.15,6.32,44.04,41.38,46.71
2022-02-04,8,5.2,48.45,45.78,51.12,,,,,,,3.77,1.18,6.36,3.74,1.15,6.32,44.04,41.38,46.71
2022-02-05,9,4.0,48.71,46.04,51.38,,,,,,,3.89,1.3,6.47,3.36,0.77,5.94,44.05,41.38,46.72
2022-02-06,10,4.9,48.82,46.15,51.5,,,,,,,3.63,1.05,6.22,2.97,0.39,5.55,44.58,41.9,47.25
2022-02-07,10,4.9,48.82,46.15,51.5,,,,,,,3.63,1.05,6.22,2.97,0.39,5.55,44.58,41.9,47.25
2022-02-08,10,5.6,49.52,46.85,52.19,,,,,,,3.64,1.06,6.22,2.98,0.4,5.55,43.86,41.19,46.53
2022-02-09,10,5.6,49.52,46.85,52.19,,,,,,,3.64,1.06,6.22,2.98,0.4,5.55,43.86,41.19,46.53
2022-02-10,10,5.6,49.52,46.85,52.19,,,,,,,3.64,1.06,6.22,2.98,0.4,5.55,43.86,41.19,46.53
2022-02-11,10,5.6,49.52,46.85,52.19,,,,,,,3.64,1.06,6.22,2.98,0.4,5.55,43.86,41.19,46.53
2022-02-12,10,5.6,49.52,46.85,52.19,,,,,,,3.64,1.06,6.22,2.98,0.4,5.55,43.86,41.19,46.53
2022-02-13,10,5.6,49.52,46.85,52.19,,,,,,,3.64,1.06,6.22,2.98,0.4,5.55,43.86,41.19,46.53
2022-02-14,10,5.6,49.52,46.85,52.19,,,,,,,3.64,1.06,6.22,2.98,0.4,5.55,43.86,41.19,46.53
2022-02-15,11,6.4,49.76,47.09,52.43,,,,,,,3.46,0.88,6.05,2.99,0.41,5.57,43.79,41.12,46.45
2022-02-16,11,6.4,49.76,47.09,52.43,,,,,,,3.46,0.88,6.05,2.99,0.41,5.57,43.79,41.12,46.45
2022-02-17,11,6.4,49.76,47.09,52.43,,,,,,,3.46,0.88,6.05,2.99,0.41,5.57,43.79,41.12,46.45
2022-02-18,10,6.2,49.8,47.13,52.47,,,,,,,3.47,0.88,6.05,2.99,0.41,5.57,43.74,41.07,46.41
2022-02-19,10,6.2,49.8,47.13,52.47,,,,,,,3.47,0.88,6.05,2.99,0.41,5.57,43.74,41.07,46.41
2022-02-20,10,6.2,49.8,47.13,52.47,,,,,,,3.47,0.88,6.05,2.99,0.41,5.57,43.74,41.07,46.41
2022-02-21,10,6.2,49.8,47.13,52.47,,,,,,,3.47,0.88,6.05,2.99,0.41,5.57,43.74,41.07,46.41
2022-02-22,10,6.2,49.8,47.13,52.47,,,,,,,3.47,0.88,6.05,2.99,0.41,5.57,43.74,41.07,46.41
2022-02-23,10,6.2,49.8,47.13,52.47,,,,,,,3.47,0.88,6.05,2.99,0.41,5.57,43.74,41.07,46.41
2022-02-24,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-02-25,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-02-26,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-02-27,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-02-28,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-03-01,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-03-02,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-03-03,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-03-04,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-03-05,11,6.7,49.72,47.05,52.38,,,,,,,3.63,1.05,6.21,3.0,0.42,5.58,43.65,40.99,46.32
2022-03-06,10,6.5,49.82,47.15,52.49,,,,,,,3.6,1.02,6.18,2.94,0.36,5.52,43.64,40.97,46.31
2022-03-07,10,5.9,49.9,47.25,52.56,,,,,,,3.73,1.15,6.31,2.96,0.38,5.54,43.4,40.75,46.05
2022-03-08,10,5.9,49.9,47.25,52.56,,,,,,,3.73,1.15,6.31,2.96,0.38,5.54,43.4,40.75,46.05
2022-03-09,9,5.8,49.95,47.3,52.61,,,,,,,3.73,1.16,6.31,2.96,0.39,5.54,43.35,40.7,46.01
2022-03-10,9,5.8,49.95,47.3,52.61,,,,,,,3.73,1.16,6.31,2.96,0.39,5.54,43.35,40.7,46.01
2022-03-11,9,5.8,49.95,47.3,52.61,,,,,,,3.73,1.16,6.31,2.96,0.39,5.54,43.35,40.7,46.01
2022-03-12,9,5.8,49.95,47.3,52.61,,,,,,,3.73,1.16,6.31,2.96,0.39,5.54,43.35,40.7,46.01
2022-03-13,9,5.8,49.95,47.3,52.61,,,,,,,3.73,1.16,6.31,2.96,0.39,5.54,43.35,40.7,46.01
2022-03-14,9,5.8,49.95,47.3,52.61,,,,,,,3.73,1.16,6.31,2.96,0.39,5.54,43.35,40.7,46.01
2022-03-15,8,5.6,49.91,47.25,52.57,,,,,,,3.74,1.16,6.32,2.96,0.39,5.54,43.39,40.73,46.05
2022-03-16,8,5.6,49.91,47.25,52.57,,,,,,,3.74,1.16,6.32,2.96,0.39,5.54,43.39,40.73,46.05
2022-03-17,8,5.6,49.91,47.25,52.57,,,,,,,3.74,1.16,6.32,2.96,0.39,5.54,43.39,40.73,46.05
2022-03-18,8,5.6,49.91,47.25,52.57,,,,,,,3.74,1.16,6.32,2.96,0.39,5.54,43.39,40.73,46.05
2022-03-19,9,6.0,50.35,47.68,53.02,,,,,,,3.28,0.71,5.86,3.02,0.44,5.59,43.35,40.68,46.01
2022-03-20,9,6.0,50.35,47.68,53.02,,,,,,,3.28,0.71,5.86,3.02,0.44,5.59,43.35,40.68,46.01
2022-03-21,9,6.0,50.35,47.68,53.02,,,,,,,3.28,0.71,5.86,3.02,0.44,5.59,43.35,40.68,46.01
2022-03-22,9,6.0,50.35,47.68,53.02,,,,,,,3.28,0.71,5.86,3.02,0.44,5.59,43.35,40.68,46.01
2022-03-23,10,6.6,50.05,47.38,52.72,,,,,,,3.08,0.5,5.66,2.87,0.29,5.45,44.0,41.33,46.67
2022-03-24,12,8.2,49.95,47.3,52.6,,,,,,,3.06,0.48,5.63,2.59,0.02,5.16,44.4,41.75,47.05
2022-03-25,13,8.9,49.96,47.32,52.6,,,,,,,3.05,0.48,5.62,2.48,0.0,5.05,44.51,41.87,47.14
2022-03-26,13,8.9,49.96,47.32,52.6,,,,,,,3.05,0.48,5.62,2.48,0.0,5.05,44.51,41.87,47.14
2022-03-27,13,8.9,49.96,47.32,52.6,,,,,,,3.05,0.48,5.62,2.48,0.0,5.05,44.51,41.87,47.14
2022-03-28,13,8.9,49.96,47.32,52.6,,,,,,,3.05,0.48,5.62,2.48,0.0,5.05,44.51,41.87,47.14
2022-03-29,13,8.9,49.96,47.32,52.6,,,,,,,3.05,0.48,5.62,2.48,0.0,5.05,44.51,41.87,47.14
2022-03-30,14,9.7,49.6,46.96,52.23,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.94,42.31,47.58
2022-03-31,14,9.7,49.6,46.96,52.23,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.94,42.31,47.58
2022-04-01,14,9.7,49.6,46.96,52.23,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.94,42.31,47.58
2022-04-02,14,9.7,49.6,46.96,52.23,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.94,42.31,47.58
2022-04-03,14,9.7,49.6,46.96,52.23,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.94,42.31,47.58
2022-04-04,14,9.7,49.6,46.96,52.23,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.94,42.31,47.58
2022-04-05,13,9.5,49.59,46.95,52.22,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.96,42.32,47.59
2022-04-06,13,9.5,49.59,46.95,52.22,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.96,42.32,47.59
2022-04-07,13,9.5,49.59,46.95,52.22,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.96,42.32,47.59
2022-04-08,13,9.5,49.59,46.95,52.22,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.96,42.32,47.59
2022-04-09,13,9.5,49.59,46.95,52.22,,,,,,,3.05,0.47,5.62,2.41,0.0,4.98,44.96,42.32,47.59
2022-04-10,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-11,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-12,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-13,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-14,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-15,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-16,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-17,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-18,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-19,12,9.3,49.61,46.97,52.25,,,,,,,3.03,0.46,5.61,2.38,0.0,4.96,44.97,42.34,47.61
2022-04-20,13,8.6,51.32,48.67,53.96,,,,,,,3.51,0.94,6.09,2.54,0.0,5.11,42.63,39.98,45.27
2022-04-21,13,8.6,51.32,48.67,53.96,,,,,,,3.51,0.94,6.09,2.54,0.0,5.11,42.63,39.98,45.27
2022-04-22,13,8.6,51.32,48.67,53.96,,,,,,,3.51,0.94,6.09,2.54,0.0,5.11,42.63,39.98,45.27
2022-04-23,13,8.6,51.32,48.67,53.96,,,,,,,3.51,0.94,6.09,2.54,0.0,5.11,42.63,39.98,45.27
2022-04-24,13,8.6,51.32,48.67,53.96,,,,,,,3.51,0.94,6.09,2.54,0.0,5.11,42.63,39.98,45.27
2022-04-25,13,8.6,51.32,48.67,53.96,,,,,,,3.51,0.94,6.09,2.54,0.0,5.11,42.63,39.98,45.27
2022-04-26,13,8.6,51.32,48.67,53.96,,,,,,,3.51,0.94,6.09,2.54,0.0,5.11,42.63,39.98,45.27
2022-04-27,13,8.6,51.32,48.67,53.96,,,,,,,3.51,0.94,6.09,2.54,0.0,5.11,42.63,39.98,45.27
2022-04-28,14,8.3,49.42,46.77,52.07,,,,9.45,6.63,12.28,4.02,1.44,6.6,3.11,0.54,5.69,33.99,31.35,36.64
2022-04-29,14,8.3,49.42,46.77,52.07,,,,9.45,6.63,12.28,4.02,1.44,6.6,3.11,0.54,5.69,33.99,31.35,36.64
2022-04-30,15,8.7,50.23,47.58,52.88,,,,12.62,9.89,15.36,4.63,2.05,7.21,2.68,0.1,5.25,29.83,27.2,32.47
2022-05-01,15,8.7,50.23,47.58,52.88,,,,12.62,9.89,15.36,4.63,2.05,7.21,2.68,0.1,5.25,29.83,27.2,32.47
2022-05-02,15,8.7,50.23,47.58,52.88,,,,12.62,9.89,15.36,4.63,2.05,7.21,2.68,0.1,5.25,29.83,27.2,32.47
2022-05-03,15,8.7,50.23,47.58,52.88,,,,12.62,9.89,15.36,4.63,2.05,7.21,2.68,0.1,5.25,29.83,27.2,32.47
2022-05-04,16,8.6,51.35,48.71,53.98,,,,13.74,11.08,16.4,5.3,2.72,7.88,2.93,0.36,5.51,26.68,24.06,29.3
2022-05-05,16,8.6,51.35,48.71,53.98,,,,13.74,11.08,16.4,5.3,2.72,7.88,2.93,0.36,5.51,26.68,24.06,29.3
2022-05-06,15,8.4,51.46,48.82,54.1,,,,13.75,11.09,16.42,5.32,2.74,7.9,2.94,0.37,5.51,26.53,23.9,29.15
2022-05-07,15,8.4,51.46,48.82,54.1,,,,13.75,11.09,16.42,5.32,2.74,7.9,2.94,0.37,5.51,26.53,23.9,29.15
2022-05-08,14,8.2,51.55,48.91,54.19,,,,13.76,11.1,16.43,5.35,2.77,7.93,2.95,0.38,5.52,26.38,23.76,29.01
2022-05-09,14,8.2,51.55,48.91,54.19,,,,13.76,11.1,16.43,5.35,2.77,7.93,2.95,0.38,5.52,26.38,23.76,29.01
2022-05-10,13,8.1,51.64,48.99,54.28,,,,13.78,11.12,16.44,5.36,2.78,7.94,2.95,0.38,5.53,26.27,23.65,28.9
2022-05-11,13,8.1,51.64,48.99,54.28,,,,13.78,11.12,16.44,5.36,2.78,7.94,2.95,0.38,5.53,26.27,23.65,28.9
2022-05-12,13,8.1,51.64,48.99,54.28,,,,13.78,11.12,16.44,5.36,2.78,7.94,2.95,0.38,5.53,26.27,23.65,28.9
2022-05-13,13,8.1,51.64,48.99,54.28,,,,13.78,11.12,16.44,5.36,2.78,7.94,2.95,0.38,5.53,26.27,23.65,28.9
2022-05-14,13,8.1,51.64,48.99,54.28,,,,13.78,11.12,16.44,5.36,2.78,7.94,2.95,0.38,5.53,26.27,23.65,28.9
2022-05-15,13,8.1,51.64,48.99,54.28,,,,13.78,11.12,16.44,5.36,2.78,7.94,2.95,0.38,5.53,26.27,23.65,28.9
2022-05-16,13,8.1,51.64,48.99,54.28,,,,13.78,11.12,16.44,5.36,2.78,7.94,2.95,0.38,5.53,26.27,23.65,28.9
2022-05-17,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-18,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-19,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-20,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-21,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-22,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-23,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-24,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-25,12,7.8,51.75,49.11,54.4,,,,13.79,11.13,16.46,5.4,2.82,7.98,2.96,0.39,5.53,26.1,23.47,28.72
2022-05-26,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-05-27,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-05-28,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-05-29,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-05-30,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-05-31,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-06-01,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-06-02,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-06-03,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-06-04,11,7.6,51.94,49.29,54.59,,,,13.82,11.15,16.48,5.44,2.86,8.02,2.97,0.39,5.54,25.84,23.21,28.47
2022-06-05,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-06,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-07,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-08,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-09,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-10,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-11,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-12,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-13,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-14,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-15,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-16,10,7.1,52.27,49.62,54.92,,,,13.86,11.2,16.52,5.52,2.93,8.1,2.98,0.41,5.55,25.38,22.74,28.01
2022-06-17,9,6.6,52.62,49.96,55.28,,,,13.89,11.22,16.55,5.69,3.1,8.27,2.99,0.42,5.56,24.82,22.18,27.45
2022-06-18,9,6.6,52.62,49.96,55.28,,,,13.89,11.22,16.55,5.69,3.1,8.27,2.99,0.42,5.56,24.82,22.18,27.45
2022-06-19,9,6.6,52.62,49.96,55.28,,,,13.89,11.22,16.55,5.69,3.1,8.27,2.99,0.42,5.56,24.82,22.18,27.45
2022-06-20,9,6.6,52.62,49.96,55.28,,,,13.89,11.22,16.55,5.69,3.1,8.27,2.99,0.42,5.56,24.82,22.18,27.45
2022-06-21,10,3.5,54.24,51.46,57.01,,,,10.26,7.57,12.95,5.89,3.28,8.5,4.01,1.41,6.6,25.61,22.88,28.34
2022-06-22,8,3.1,54.76,51.96,57.56,,,,10.26,7.57,12.95,6.07,3.46,8.69,4.14,1.54,6.74,24.76,22.02,27.5
2022-06-23,7,3.0,55.07,52.26,57.88,,,,10.28,7.6,12.97,6.18,3.55,8.8,4.18,1.58,6.79,24.28,21.53,27.03
2022-06-24,6,2.8,55.47,52.64,58.3,,,,10.32,7.63,13.01,6.32,3.69,8.95,4.28,1.67,6.89,23.61,20.85,26.37
2022-06-25,6,2.8,55.47,52.64,58.3,,,,10.32,7.63,13.01,6.32,3.69,8.95,4.28,1.67,6.89,23.61,20.85,26.37
2022-06-26,6,2.8,55.47,52.64,58.3,,,,10.32,7.63,13.01,6.32,3.69,8.95,4.28,1.67,6.89,23.61,20.85,26.37
2022-06-27,6,2.8,55.47,52.64,58.3,,,,10.32,7.63,13.01,6.32,3.69,8.95,4.28,1.67,6.89,23.61,20.85,26.37
2022-06-28,6,2.8,55.47,52.64,58.3,,,,10.32,7.63,13.01,6.32,3.69,8.95,4.28,1.67,6.89,23.61,20.85,26.37
2022-06-29,5,2.6,55.99,53.14,58.84,,,,10.35,7.66,13.04,6.47,3.83,9.1,4.38,1.77,7.0,22.81,20.04,25.58
2022-06-30,5,2.6,55.99,53.14,58.84,,,,10.35,7.66,13.04,6.47,3.83,9.1,4.38,1.77,7.0,22.81,20.04,25.58
2022-07-01,5,2.6,55.99,53.14,58.84,,,,10.35,7.66,13.04,6.47,3.83,9.1,4.38,1.77,7.0,22.81,20.04,25.58
2022-07-02,5,2.6,55.99,53.14,58.84,,,,10.35,7.66,13.04,6.47,3.83,9.1,4.38,1.77,7.0,22.81,20.04,25.58
2022-07-03,5,2.6,55.99,53.14,58.84,,,,10.35,7.66,13.04,6.47,3.83,9.1,4.38,1.77,7.0,22.81,20.04,25.58
2022-07-04,5,2.6,55.99,53.14,58.84,,,,10.35,7.66,13.04,6.47,3.83,9.1,4.38,1.77,7.0,22.81,20.04,25.58
